"entity_id"	"tweet_id"	"topic"
"RL2013D01E001"	"210908999598612480"	"BMW vehicles for sale"
"RL2013D01E001"	"210914783556419584"	"BMW Driver Training Registration"
"RL2013D01E001"	"210921785133244416"	"Three people found dead inside a BMW"
"RL2013D01E001"	"210936170316705793"	"Three people found dead inside a BMW"
"RL2013D01E001"	"210940893035888640"	"Woking at BMW"
"RL2013D01E001"	"210948592595247104"	"News involving a BMW but not directly involved with the brand"
"RL2013D01E001"	"210969921876791296"	"New products"
"RL2013D01E001"	"210973520577044480"	"BMW vehicles for sale"
"RL2013D01E001"	"210991631585906689"	"Own a BMW"
"RL2013D01E001"	"210997419712839680"	"BMW vehicles for sale"
"RL2013D01E001"	"211004738798485504"	"Drive a BMW"
"RL2013D01E001"	"211006026433036288"	"Man sues BMW alleging motorcycle gave him a long-lasting erection"
"RL2013D01E001"	"211009696457437184"	"Comparison with competition"
"RL2013D01E001"	"211016453485371392"	"Drive a BMW"
"RL2013D01E001"	"211016487027212288"	"BMW tuning"
"RL2013D01E001"	"211034354774843393"	"BMW merchandising for sale"
"RL2013D01E001"	"211041048854659073"	"other topics"
"RL2013D01E001"	"211049601065684992"	"New products"
"RL2013D01E001"	"211051136168366081"	"Car dealer"
"RL2013D01E001"	"211053103288553472"	"BMW vehicles for sale"
"RL2013D01E001"	"211053870854574083"	"Comparison with competition"
"RL2013D01E001"	"211062896992595968"	"Opinion about BMW"
"RL2013D01E001"	"211070174135189504"	"other topics"
"RL2013D01E001"	"211070375428235264"	"Review of car models"
"RL2013D01E001"	"211072657167355904"	"BMW K 1600 GTL Motorcycle of the year"
"RL2013D01E001"	"211076314600443906"	"other topics"
"RL2013D01E001"	"211082652156047360"	"4G Venture Forum for Connected Cars"
"RL2013D01E001"	"211083314075926528"	"Own a BMW"
"RL2013D01E001"	"211084261032337408"	"Pictures of BMW"
"RL2013D01E001"	"211087513358577667"	"other topics"
"RL2013D01E001"	"211090457793531906"	"Pictures of BMW"
"RL2013D01E001"	"211092517184225282"	"other topics"
"RL2013D01E001"	"211093972603506691"	"other topics"
"RL2013D01E001"	"211094538826170368"	"Drive a BMW"
"RL2013D01E001"	"211097739101093889"	"Pictures of BMW"
"RL2013D01E001"	"211099752371195905"	"other topics"
"RL2013D01E001"	"211100238910472192"	"Drive a BMW"
"RL2013D01E001"	"211100960322371584"	"Opinion about BMW"
"RL2013D01E001"	"211107889295794176"	"BMW sponsors events"
"RL2013D01E001"	"211116272811917312"	"Own a BMW"
"RL2013D01E001"	"211119184573235200"	"4G Venture Forum for Connected Cars"
"RL2013D01E001"	"211121818591961088"	"other topics"
"RL2013D01E001"	"211136146309267456"	"Own a BMW"
"RL2013D01E001"	"211138692268572673"	"BMW vehicles for sale"
"RL2013D01E001"	"211140080583196672"	"BMW world leader in reputation"
"RL2013D01E001"	"211144933397102592"	"BMW vehicles for sale"
"RL2013D01E001"	"211145241665871872"	"Own a BMW"
"RL2013D01E001"	"211151405208178688"	"BMW vehicles for sale"
"RL2013D01E001"	"211154689331441666"	"BMW merchandising for sale"
"RL2013D01E001"	"211167792341327874"	"Own a BMW"
"RL2013D01E001"	"211169077941649408"	"other topics"
"RL2013D01E001"	"211169979729588224"	"Own a BMW"
"RL2013D01E001"	"211169981772218369"	"Own a BMW"
"RL2013D01E001"	"211178156491681792"	"Pictures of BMW"
"RL2013D01E001"	"211179469287858176"	"Own a BMW"
"RL2013D01E001"	"211181243474264068"	"BMW vehicles for sale"
"RL2013D01E001"	"211183168659783680"	"BMW vehicles for sale"
"RL2013D01E001"	"211184328657485825"	"other topics"
"RL2013D01E001"	"211184737321103360"	"Comparison with competition"
"RL2013D01E001"	"211187312627945473"	"BMW vehicles for sale"
"RL2013D01E001"	"211188029879107585"	"BMW vehicles for sale"
"RL2013D01E001"	"211190075348893696"	"Pictures of BMW"
"RL2013D01E001"	"211191821504749568"	"other topics"
"RL2013D01E001"	"211194849804824576"	"Pictures of BMW"
"RL2013D01E001"	"211196191982100480"	"BMW looks to patent seven-speed manual gearbox"
"RL2013D01E001"	"211201497785053184"	"BMW repairs"
"RL2013D01E001"	"211201673920647170"	"other topics"
"RL2013D01E001"	"211214709842653184"	"BMW vehicles for sale"
"RL2013D01E001"	"211221219385679873"	"BMW looks to patent seven-speed manual gearbox"
"RL2013D01E001"	"211223735976476672"	"BMW tuning"
"RL2013D01E001"	"211225740413378560"	"Sport"
"RL2013D01E001"	"211226479055470592"	"BMW parts and accesories for sale"
"RL2013D01E001"	"211226722333499393"	"other topics"
"RL2013D01E001"	"211227431162478593"	"BMW vehicles for sale"
"RL2013D01E001"	"211227783463047169"	"BMW merchandising for sale"
"RL2013D01E001"	"211238168576532480"	"Car dealer"
"RL2013D01E001"	"211238353138487296"	"Event: Cars and Coffee"
"RL2013D01E001"	"211265536405934081"	"BMW parts and accesories for sale"
"RL2013D01E001"	"211275946664267776"	"BMW vehicles for sale"
"RL2013D01E001"	"211278672961880064"	"BMW repairs"
"RL2013D01E001"	"211281613173178368"	"BMW tuning"
"RL2013D01E001"	"211284163297423360"	"Pictures of BMW"
"RL2013D01E001"	"211293973787066369"	"BMW vehicles for sale"
"RL2013D01E001"	"211302278508982272"	"2012 BMW 3 Series earns five-star NHTSA safety rating"
"RL2013D01E001"	"211315943543017472"	"Own a BMW"
"RL2013D01E001"	"211341939839205376"	"other topics"
"RL2013D01E001"	"211360273175552000"	"Car dealer"
"RL2013D01E001"	"211380707807870976"	"Pictures of BMW"
"RL2013D01E001"	"211395962495700994"	"other topics"
"RL2013D01E001"	"211423485505961984"	"BMW sales"
"RL2013D01E001"	"211436416541007874"	"other topics"
"RL2013D01E001"	"211438190760960001"	"Videos of BMW"
"RL2013D01E001"	"211440694726889472"	"Drive a BMW"
"RL2013D01E001"	"211447430795890688"	"Own a BMW"
"RL2013D01E001"	"211451658658516992"	"Drive a BMW"
"RL2013D01E001"	"211469849359163394"	"Videos of BMW"
"RL2013D01E001"	"211473179644919808"	"other topics"
"RL2013D01E001"	"211473833935376385"	"Pictures of BMW"
"RL2013D01E001"	"211480003743973376"	"BMW merchandising for sale"
"RL2013D01E001"	"211492884485115904"	"other topics"
"RL2013D01E001"	"211495367479541760"	"Opinion about BMW"
"RL2013D01E001"	"211498534799810560"	"Opinion about BMW"
"RL2013D01E001"	"211505387671797760"	"Opinion about BMW"
"RL2013D01E001"	"211508231435067392"	"other topics"
"RL2013D01E001"	"211509607145816065"	"New products: BMW 7 Series"
"RL2013D01E001"	"211511221961232386"	"Own a BMW"
"RL2013D01E001"	"211515781161299970"	"BMW vehicles for sale"
"RL2013D01E001"	"211518931087798272"	"Pictures of BMW"
"RL2013D01E001"	"211519249867489280"	"Own a BMW"
"RL2013D01E001"	"211520730435821569"	"other topics"
"RL2013D01E001"	"211521250554691587"	"BMW vehicles for sale"
"RL2013D01E001"	"211523356065931265"	"Sport"
"RL2013D01E001"	"211530155049500672"	"Car dealer"
"RL2013D01E001"	"211538342662246400"	"other topics"
"RL2013D01E001"	"211568604217475074"	"other topics"
"RL2013D01E001"	"211577303208173569"	"Own a BMW"
"RL2013D01E001"	"211584345452978176"	"Opinion about BMW"
"RL2013D01E001"	"211584781673168897"	"New products"
"RL2013D01E001"	"211587916865085440"	"other topics"
"RL2013D01E001"	"211600314644705280"	"Sport"
"RL2013D01E001"	"211602150298615808"	"Own a BMW"
"RL2013D01E001"	"211614984831123456"	"Own a BMW"
"RL2013D01E001"	"211617333666529280"	"New products"
"RL2013D01E001"	"211618363858890752"	"Pictures of BMW"
"RL2013D01E001"	"211626607268462592"	"Opinion about BMW"
"RL2013D01E001"	"211629515703713793"	"Videos of BMW"
"RL2013D01E001"	"211636705634164736"	"other topics"
"RL2013D01E001"	"211637193691758592"	"BMW parts and accesories for sale"
"RL2013D01E001"	"211637202088759296"	"BMW parts and accesories for sale"
"RL2013D01E001"	"211645557129740289"	"other topics"
"RL2013D01E001"	"211651466899898370"	"BMW parts and accesories for sale"
"RL2013D01E001"	"211654520365793280"	"BMW repairs"
"RL2013D01E001"	"211669187821699073"	"Own a BMW"
"RL2013D01E001"	"211674212610482176"	"BMW builds three millionth engine"
"RL2013D01E001"	"211681363923963907"	"Own a BMW"
"RL2013D01E001"	"211701425280000000"	"other topics"
"RL2013D01E001"	"211718269575499776"	"other topics"
"RL2013D01E001"	"211737485783470080"	"Pictures of BMW"
"RL2013D01E001"	"211799173522132993"	"BMW vehicles for sale"
"RL2013D01E001"	"211805343318155264"	"New products"
"RL2013D01E001"	"211806735843860481"	"Sport"
"RL2013D01E001"	"211807688529682432"	"Pictures of BMW"
"RL2013D01E001"	"211816397527990273"	"News involving a BMW but not directly involved with the brand"
"RL2013D01E001"	"211832933479219201"	"Own a BMW"
"RL2013D01E001"	"211837476074029059"	"Opinion about BMW"
"RL2013D01E001"	"211842714587770880"	"Opinion about BMW"
"RL2013D01E001"	"211847751934296064"	"Own a BMW"
"RL2013D01E001"	"211853728834269185"	"Drive a BMW"
"RL2013D01E001"	"211855796605173760"	"BMW vehicles for sale"
"RL2013D01E001"	"211877980312567811"	"Drive a BMW"
"RL2013D01E001"	"211884316869926912"	"Opinion about BMW"
"RL2013D01E001"	"211891649515753472"	"other topics"
"RL2013D01E001"	"211896204542476290"	"Pictures of BMW"
"RL2013D01E001"	"211901958141915136"	"News involving a BMW but not directly involved with the brand"
"RL2013D01E001"	"211903443894411264"	"Pictures of BMW"
"RL2013D01E001"	"211908762309627904"	"Own a BMW"
"RL2013D01E001"	"211909328532287488"	"Own a BMW"
"RL2013D01E001"	"211910435828535296"	"Own a BMW"
"RL2013D01E001"	"211917780046462978"	"Comparison with competition"
"RL2013D01E001"	"211924356710932480"	"Own a BMW"
"RL2013D01E001"	"211929079518203904"	"Own a BMW"
"RL2013D01E001"	"211949354762776577"	"Drive a BMW"
"RL2013D01E001"	"211953888813785088"	"Opinion about BMW"
"RL2013D01E001"	"211961225108652033"	"Own a BMW"
"RL2013D01E001"	"211971165160349696"	"other topics"
"RL2013D01E001"	"211976224258531328"	"Own a BMW"
"RL2013D01E001"	"211976806465675266"	"other topics"
"RL2013D01E001"	"211997266288975875"	"BMW vehicles for sale"
"RL2013D01E001"	"212008741921488896"	"Own a BMW"
"RL2013D01E001"	"212012302881402880"	"Pictures of BMW"
"RL2013D01E001"	"212029138821849088"	"BMW vehicles for sale"
"RL2013D01E001"	"212032411687587840"	"Pictures of BMW"
"RL2013D01E001"	"212033823872004096"	"News involving a BMW but not directly involved with the brand"
"RL2013D01E001"	"212048771901702144"	"Own a BMW"
"RL2013D01E001"	"212049376313487361"	"Car dealer"
"RL2013D01E001"	"212049850307579904"	"Opinion about BMW"
"RL2013D01E001"	"212056229814616064"	"BMW vehicles for sale"
"RL2013D01E001"	"212107877102534656"	"New products"
"RL2013D01E001"	"212116552290533376"	"Own a BMW"
"RL2013D01E001"	"212118011916722176"	"BMW sales"
"RL2013D01E001"	"212120587206795264"	"BMW sales"
"RL2013D01E001"	"212122076193103872"	"BMW sales"
"RL2013D01E001"	"212122231378157568"	"BMW vehicles for sale"
"RL2013D01E001"	"212135363903373312"	"Review of car models"
"RL2013D01E001"	"212143089677111296"	"BMW sales"
"RL2013D01E001"	"212143535045095425"	"BMW sponsors events"
"RL2013D01E001"	"212151377609232384"	"BMW parts and accesories for sale"
"RL2013D01E001"	"212155957772435457"	"other topics"
"RL2013D01E001"	"212161800454680577"	"BMW repairs"
"RL2013D01E001"	"212168487026700288"	"Review of car models"
"RL2013D01E001"	"212168549081419776"	"Comparison with competition"
"RL2013D01E001"	"212170952409223169"	"other topics"
"RL2013D01E001"	"212175700394909696"	"other topics"
"RL2013D01E001"	"212181253657591809"	"BMW stolen"
"RL2013D01E001"	"212192683102453762"	"other topics"
"RL2013D01E001"	"212211947544903681"	"Opinion about BMW"
"RL2013D01E001"	"212212962591649793"	"BMW merchandising for sale"
"RL2013D01E001"	"212213272965947392"	"other topics"
"RL2013D01E001"	"212214015328395264"	"other topics"
"RL2013D01E001"	"212223809028227072"	"Videos of BMW"
"RL2013D01E001"	"212228124992225281"	"Opinion about BMW"
"RL2013D01E001"	"212236396163907585"	"other topics"
"RL2013D01E001"	"212236599021420544"	"other topics"
"RL2013D01E001"	"212236895281876994"	"Drive a BMW"
"RL2013D01E001"	"212242834407952384"	"BMW sales"
"RL2013D01E001"	"212244453421879297"	"Comparison with competition"
"RL2013D01E001"	"212247926313979906"	"Apple's Siri Buttons on BMW Steering Wheels"
"RL2013D01E001"	"212247955665719296"	"Apple's Siri Buttons on BMW Steering Wheels"
"RL2013D01E001"	"212248072800059393"	"Apple's Siri Buttons on BMW Steering Wheels"
"RL2013D01E001"	"212248098276249601"	"Apple's Siri Buttons on BMW Steering Wheels"
"RL2013D01E001"	"212248320561778688"	"Apple's Siri Buttons on BMW Steering Wheels"
"RL2013D01E001"	"212250778402947072"	"Apple's Siri Buttons on BMW Steering Wheels"
"RL2013D01E001"	"212253236302856193"	"Apple's Siri Buttons on BMW Steering Wheels"
"RL2013D01E001"	"212254774110859264"	"Apple's Siri Buttons on BMW Steering Wheels"
"RL2013D01E001"	"212258521104916481"	"Drive a BMW"
"RL2013D01E001"	"212263441040277504"	"Apple's Siri Buttons on BMW Steering Wheels"
"RL2013D01E001"	"212264468636385280"	"other topics"
"RL2013D01E001"	"212267828248711168"	"BMW vehicles for sale"
"RL2013D01E001"	"209938458611941376"	"Raffle to win a BMW"
"RL2013D01E001"	"210313290973323265"	"Opinion about BMW"
"RL2013D01E001"	"208968123179741184"	"Pictures of BMW"
"RL2013D01E001"	"210234207379800064"	"Own a BMW"
"RL2013D01E001"	"209609738441334784"	"Pictures of BMW"
"RL2013D01E001"	"210723900768780289"	"Pictures of BMW"
"RL2013D01E001"	"212247976297512960"	"Apple's Siri Buttons on BMW Steering Wheels"
"RL2013D01E002"	"203802118539317249"	"Electric Bicycle"
"RL2013D01E002"	"207609749112487936"	"Advertising"
"RL2013D01E002"	"207697894701154304"	"Audi Products Are Expensive"
"RL2013D01E002"	"208260745782235136"	"other topics"
"RL2013D01E002"	"208324201592008706"	"other topics"
"RL2013D01E002"	"208340831453724672"	"Car Models"
"RL2013D01E002"	"208344254005784576"	"Public Brand Acceptance"
"RL2013D01E002"	"208393704665399296"	"Costumer Experiences"
"RL2013D01E002"	"208411270603481088"	"Car Models"
"RL2013D01E002"	"208420045100040192"	"Model Reviews"
"RL2013D01E002"	"208443738698170368"	"Costumer Experiences"
"RL2013D01E002"	"208449879146631168"	"Public Brand Acceptance"
"RL2013D01E002"	"208481579721428992"	"Football Sponsorship"
"RL2013D01E002"	"208485581074870272"	"Advertising"
"RL2013D01E002"	"208492266791247872"	"Le Mans Sponsorship "
"RL2013D01E002"	"208493277639483392"	"Growth in India"
"RL2013D01E002"	"208502781902983168"	"Gesture Controls"
"RL2013D01E002"	"208504384131301376"	"Model Reviews"
"RL2013D01E002"	"208506218380144640"	"Le Mans Sponsorship "
"RL2013D01E002"	"208536610294333440"	"other topics"
"RL2013D01E002"	"208550731207294976"	"Car Models"
"RL2013D01E002"	"208563183240216576"	"DTM Sponsorship"
"RL2013D01E002"	"208565008634875904"	"Sunroof Leaks Lawsuit"
"RL2013D01E002"	"208569442014199809"	"Public Brand Acceptance"
"RL2013D01E002"	"208575641195520000"	"Other Brand Mentions"
"RL2013D01E002"	"208580447846932481"	"Car Models"
"RL2013D01E002"	"208591877316943872"	"Public Brand Acceptance"
"RL2013D01E002"	"208602371473944576"	"For Sale"
"RL2013D01E002"	"208604971929837568"	"Public Brand Acceptance"
"RL2013D01E002"	"208604987935309824"	"Car Models"
"RL2013D01E002"	"208614010671734784"	"other topics"
"RL2013D01E002"	"208616372081672192"	"Other Brand Mentions"
"RL2013D01E002"	"208618064210706432"	"Audi TT Acceptance"
"RL2013D01E002"	"208618624389357568"	"Other Brand Mentions"
"RL2013D01E002"	"208618688725790720"	"Car Models"
"RL2013D01E002"	"208624529969381376"	"Car Models"
"RL2013D01E002"	"208632935362985984"	"Audi R8 Acceptance"
"RL2013D01E002"	"208654229856976899"	"Other Brand Mentions"
"RL2013D01E002"	"208655715777249280"	"Other Brand Mentions"
"RL2013D01E002"	"208656998106009600"	"Car Models"
"RL2013D01E002"	"208659648893562880"	"For Sale"
"RL2013D01E002"	"208661238543155200"	"Car Models"
"RL2013D01E002"	"208668880573431808"	"Car Models"
"RL2013D01E002"	"208683795484909568"	"Model Reviews"
"RL2013D01E002"	"208686995738853376"	"Johan de Nysschen Resign"
"RL2013D01E002"	"208688700949925888"	"Public Brand Acceptance"
"RL2013D01E002"	"208692158931271681"	"Public Brand Acceptance"
"RL2013D01E002"	"208699628990898177"	"Other Brand Mentions"
"RL2013D01E002"	"208701956838002688"	"Electric Cars"
"RL2013D01E002"	"208702103630254082"	"Other Brand Mentions"
"RL2013D01E002"	"208725313818083328"	"Other Brand Mentions"
"RL2013D01E002"	"208736403029368832"	"Other Brand Mentions"
"RL2013D01E002"	"208811545629704192"	"Growth in India"
"RL2013D01E002"	"208813571457548288"	"Public Brand Acceptance"
"RL2013D01E002"	"208820026491412480"	"Model Reviews"
"RL2013D01E002"	"208839756510007296"	"Comparisons Between Brands"
"RL2013D01E002"	"208851840304021504"	"Growth in India"
"RL2013D01E002"	"208871427703705600"	"Car Finance"
"RL2013D01E002"	"208880759996555264"	"DTM Sponsorship"
"RL2013D01E002"	"208884153217855488"	"other topics"
"RL2013D01E002"	"208908202602016768"	"DTM Sponsorship"
"RL2013D01E002"	"208922585612816384"	"For Sale"
"RL2013D01E002"	"208925127348469760"	"For Sale"
"RL2013D01E002"	"208932245103316992"	"Other Brand Mentions"
"RL2013D01E002"	"208934317076914177"	"Car Models"
"RL2013D01E002"	"208944458912382976"	"Football Sponsorship"
"RL2013D01E002"	"208947994689675264"	"Other Brand Mentions"
"RL2013D01E002"	"208951513723322369"	"Public Brand Acceptance"
"RL2013D01E002"	"208979275808903169"	"Races Sponsorship"
"RL2013D01E002"	"208988889166262273"	"Other Brand Mentions"
"RL2013D01E002"	"208990319432302592"	"Public Brand Acceptance"
"RL2013D01E002"	"208998515119099904"	"Public Brand Acceptance"
"RL2013D01E002"	"209004877853106178"	"DTM Sponsorship"
"RL2013D01E002"	"209036847324725248"	"Celebrities Driving Audi Cars"
"RL2013D01E002"	"209038956560515072"	"Car Models"
"RL2013D01E002"	"209065301013311488"	"Electric Bicycle"
"RL2013D01E002"	"209107371732111360"	"Other Brand Mentions"
"RL2013D01E002"	"209135761109430272"	"Public Brand Acceptance"
"RL2013D01E002"	"209144837595869191"	"Other Brand Mentions"
"RL2013D01E002"	"209155864400105473"	"Audi A4 Acceptance"
"RL2013D01E002"	"209211036287516673"	"Other Brand Mentions"
"RL2013D01E002"	"209219953382002688"	"Win An Audi"
"RL2013D01E002"	"209222154175250432"	"Other Brand Mentions"
"RL2013D01E002"	"209233598455349249"	"Le Mans Sponsorship "
"RL2013D01E002"	"209254501880832001"	"Audi R8 Acceptance"
"RL2013D01E002"	"209271420256124930"	"Public Brand Acceptance"
"RL2013D01E002"	"209275308422086656"	"Le Mans Sponsorship "
"RL2013D01E002"	"209278665245204481"	"Le Mans Sponsorship "
"RL2013D01E002"	"209295263678992384"	"Other Brand Mentions"
"RL2013D01E002"	"209295761240895489"	"Car Models"
"RL2013D01E002"	"209311502447034368"	"For Sale"
"RL2013D01E002"	"209322227278151680"	"For Sale"
"RL2013D01E002"	"209346990457360385"	"Le Mans Sponsorship "
"RL2013D01E002"	"209350076760461314"	"Gesture Controls"
"RL2013D01E002"	"209354586358681600"	"Other Brand Mentions"
